Purch.doc.,Item,POrg,PGr,Plnt,Short text,Estimated consignment currency,Vendor,Name 1,Type,Created by,Released By,Order quantity,OUn,Net price,Per,Net order value,Curr.,Value in USD,Deliv.date,Created on,Change dt.,Release Date
4501629297,00020,5036,004,ID01,Biaya Arsip Management Aug'20 FMD FIN,IDR,1132290,PT. Multifiling Mitra Indonesia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,EA,"1,975,600.00",1,"1,975,600.00",IDR,139.54,09/18/2020,09/17/2020,09/17/2020,09/18/2020
4501629297,00030,5036,004,ID01,RMS -Transport & Biaya Adm Peminjaman,IDR,1132290,PT. Multifiling Mitra Indonesia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,EA,"71,000.00",1,"71,000.00",IDR,5.01,09/18/2020,09/17/2020,09/17/2020,09/18/2020
4501629306,00010,5036,004,ID01,IN#7491001879,IDR,1146657,PT. Dachser Indonesia,NB,NOSILMAN,GENATHANAEL,1.000,UN,"39,399,487.00",1,"39,399,487.00",IDR,"2,782.84",08/20/2020,09/17/2020,09/17/2020,09/18/2020
4501629303,00010,5036,001,ID01,14R102,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,200.000,KG,"93,731.40",1,"18,746,280.00",IDR,"1,324.08",09/19/2020,09/17/2020,09/17/2020,09/18/2020
4501629304,00010,5036,004,ID01,IN#7491001720,IDR,1146657,PT. Dachser Indonesia,NB,NOSILMAN,GENATHANAEL,1.000,UN,"11,896,559.00",1,"11,896,559.00",IDR,840.27,08/20/2020,09/17/2020,09/17/2020,09/18/2020
4501629305,00010,5036,004,ID01,IN#7491001874,IDR,1146657,PT. Dachser Indonesia,NB,NOSILMAN,GENATHANAEL,1.000,UN,"15,898,505.00",1,"15,898,505.00",IDR,"1,122.93",08/20/2020,09/17/2020,09/17/2020,09/18/2020
4501629308,00010,5036,004,ID01,IN#7491001618,IDR,1146657,PT. Dachser Indonesia,NB,NOSILMAN,GENATHANAEL,1.000,UN,"24,654,920.00",1,"24,654,920.00",IDR,"1,741.41",08/20/2020,09/17/2020,09/17/2020,09/18/2020
4501629310,00010,5036,004,ID01,"Cat F TALIT , warna hitam (@ 1kg)",IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,2.000,CAN,"60,000.00",1,"120,000.00",IDR,8.48,10/15/2020,09/18/2020,09/18/2020,09/18/2020
4501629310,00020,5036,004,ID01,"Cat F TALIT , warna kuning (@ 1kg)",IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,5.000,CAN,"60,000.00",1,"300,000.00",IDR,21.19,10/15/2020,09/18/2020,09/18/2020,09/18/2020
4501629310,00030,5036,004,ID01,"Cat F TALIT , warna Putih (@ 1kg)",IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,5.000,CAN,"60,000.00",1,"300,000.00",IDR,21.19,10/15/2020,09/18/2020,09/18/2020,09/18/2020
4501629310,00040,5036,004,ID01,"Kuas 2""",IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,3.000,EA,"5,000.00",1,"15,000.00",IDR,1.06,10/15/2020,09/18/2020,09/18/2020,09/18/2020
4501629310,00050,5036,004,ID01,Thiner  @ 1 gallon,IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,2.000,CAN,"95,000.00",1,"190,000.00",IDR,13.42,10/15/2020,09/18/2020,09/18/2020,09/18/2020
4501629310,00060,5036,004,ID01,Cat besi Flalit 147 Lemon Yellow KF-47,IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,5.000,CAN,"60,000.00",1,"300,000.00",IDR,21.19,10/08/2020,09/18/2020,09/18/2020,09/18/2020
4501629310,00070,5036,004,ID01,Cat besi Flalit Grass Green KF-25,IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,5.000,CAN,"60,000.00",1,"300,000.00",IDR,21.19,10/08/2020,09/18/2020,09/18/2020,09/18/2020
4501629310,00090,5036,004,ID01,"Grinding Nippon Resibon 100x6x16 (4"")",IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,50.000,EA,"10,000.00",1,"500,000.00",IDR,35.32,10/19/2020,09/18/2020,09/18/2020,09/18/2020
4501629310,00100,5036,004,ID01,Grease gun  500 cc,IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,1.000,EA,"150,000.00",1,"150,000.00",IDR,10.59,10/16/2020,09/18/2020,09/18/2020,09/18/2020
4501629312,00010,5036,004,ID01,Stiker FAS,IDR,1050264,PT. Jaya Label,NB,MIRUSLIM,GENATHANAEL,20.000,ROL,"235,000.00",1,"4,700,000.00",IDR,331.97,09/13/2020,09/18/2020,09/18/2020,09/18/2020
4501629307,00010,5036,004,ID01,IN#7491002060,IDR,1146657,PT. Dachser Indonesia,NB,NOSILMAN,GENATHANAEL,1.000,UN,"21,306,626.00",1,"21,306,626.00",IDR,"1,504.92",08/20/2020,09/17/2020,09/17/2020,09/18/2020
4501629313,00010,5036,004,ID01,Perbaikan drain AC (Finance),IDR,1148018,CV. Mutiara Teknik,NB,MIRUSLIM,GENATHANAEL,1.000,SET,"1,400,000.00",1,"1,400,000.00",IDR,98.88,10/19/2020,09/18/2020,09/25/2020,09/18/2020
4501629313,00020,5036,004,ID01,Perbaikan  AC (Lobby),IDR,1148018,CV. Mutiara Teknik,NB,MIRUSLIM,GENATHANAEL,1.000,SET,"450,000.00",1,"450,000.00",IDR,31.78,10/19/2020,09/18/2020,09/18/2020,09/18/2020
4501629326,00010,5036,005,ID01,Pallet 105 cm x 105 cm,IDR,1047044,CV. Kosambi Indah,NB,MIRUSLIM,GENATHANAEL,"1,500.000",EA,"32,000.00",1,"48,000,000.00",IDR,"3,390.31",09/01/2020,09/20/2020,09/20/2020,09/20/2020
4501629329,00010,5036,004,ID01,Printer HP 315,IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,1.000,UN,"1,745,000.00",1,"1,745,000.00",IDR,123.25,09/18/2020,09/20/2020,09/20/2020,09/20/2020
4501629329,00020,5036,004,ID01,Baterai Dell DJ1J0,IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,1.000,UN,"675,000.00",1,"675,000.00",IDR,47.68,09/25/2020,09/20/2020,09/20/2020,09/20/2020
4501629329,00030,5036,004,ID01,WebCam Logitech,IDR,1145661,PT. Xajeriko Abadi Sejahtera,NB,MIRUSLIM,GENATHANAEL,1.000,UN,"895,000.00",1,"895,000.00",IDR,63.22,09/16/2020,09/20/2020,09/20/2020,09/20/2020
4501629327,00010,5036,005,ID01,Pallet 105 cm x 105 cm,IDR,1047044,CV. Kosambi Indah,NB,MIRUSLIM,GENATHANAEL,"1,500.000",EA,"32,000.00",1,"48,000,000.00",IDR,"3,390.31",10/02/2020,09/20/2020,09/20/2020,09/20/2020
4501629328,00010,5036,005,ID01,Pallet 105 cm x 105 cm,IDR,1047044,CV. Kosambi Indah,NB,MIRUSLIM,GENATHANAEL,500.000,EA,"32,000.00",1,"16,000,000.00",IDR,"1,130.10",10/01/2020,09/20/2020,09/20/2020,09/20/2020
4501629330,00010,5036,004,ID01,UPS APC,IDR,1047597,PT. Bhinneka Mentari Dimensi,NB,MIRUSLIM,GENATHANAEL,4.000,UN,"930,000.00",1,"3,720,000.00",IDR,262.75,09/22/2020,09/20/2020,09/20/2020,09/20/2020
4501629331,00010,5036,004,ID01,Screw flight s/c blender-,IDR,1148044,CV. YOSO MEKATAMA,NB,MIRUSLIM,GENATHANAEL,4.000,EA,"4,750,000.00",1,"19,000,000.00",IDR,"1,342.00",09/20/2020,09/20/2020,09/20/2020,09/20/2020
4501629332,00010,5036,004,ID01,Additional civil & electrical works for,IDR,1144960,PT. Nizawa Cipta Perkasa,NB,MIRUSLIM,GENATHANAEL,1.000,SET,"27,500,000.00",1,"27,500,000.00",IDR,"1,942.36",10/16/2020,09/20/2020,09/20/2020,09/20/2020
4501629342,00010,5036,004,ID01,IN#Reimbursement BPJS Health - Jul 2020,IDR,5033,PT. Ferro Ceramic Colors Indonesia,NB,NOSILMAN,GENATHANAEL,1.000,UN,"309,418.00",1,"309,418.00",IDR,21.85,09/18/2020,09/21/2020,09/21/2020,09/21/2020
4501629343,00010,5036,004,ID01,IN#PWC#40759084,IDR,1047436,PT. Prima Wahana Caraka,NB,NOSILMAN,GENATHANAEL,1.000,UN,"9,660,528.63",1,"9,660,528.63",IDR,682.34,09/18/2020,09/21/2020,09/21/2020,09/21/2020
4501629344,00010,5036,004,ID01,IN#SLM/GLN/2020-08/000123,IDR,1047265,PT. Salimdo Adhi Pradana,NB,NOSILMAN,GENATHANAEL,73.000,UN,"6,500.00",1,"474,500.00",IDR,33.51,09/18/2020,09/21/2020,09/21/2020,09/21/2020
4501629349,00010,5036,004,ID01,IN#PRIMASOSRO#F37/007,IDR,1130561,PT. Sinar Sosro,NB,NOSILMAN,GENATHANAEL,21.000,UN,"10,682.00",1,"224,322.00",IDR,15.84,09/18/2020,09/21/2020,09/21/2020,09/21/2020
4501629365,00010,5036,001,ID01,2335-T1H1 BB1000KG,USD,1147254,Venator Asia Sdn Bhd,NB,NOSILMAN,GENATHANAEL,"40,000.000",KG,725.00,"1,000","29,000.00",USD,"29,000.00",11/02/2020,09/21/2020,09/22/2020,09/22/2020
4501629366,00010,5036,004,ID01,IN#UBE/02-0924,IDR,1145509,PT. Usaha Bersama Ekspresindo,NB,NOSILMAN,GENATHANAEL,1.000,EA,"9,204,000.00",1,"9,204,000.00",IDR,650.09,05/15/2020,09/22/2020,09/22/2020,09/22/2020
4501629371,00010,5036,004,ID01,IN#Krome suite project contract27/06/18,EUR,1147003,"Sistemas De Decoracion Digital, Sl",NB,NOSILMAN,GENATHANAEL,1.000,EA,"3,164.00",1,"3,164.00",EUR,"3,773.70",09/21/2020,09/22/2020,09/22/2020,09/22/2020
4501629368,00010,5036,004,ID01,IN#016-09/ATM-FMD/IX/2020,IDR,1144221,CV. Angkutan Terang Mandiri,NB,NOSILMAN,GENATHANAEL,1.000,EA,"8,910,000.00",1,"8,910,000.00",IDR,629.33,05/15/2020,09/22/2020,09/22/2020,09/22/2020
4501629369,00010,5036,004,ID01,IN#KW20090101,IDR,1142143,CV. Global Maju Jaya,NB,NOSILMAN,GENATHANAEL,1.000,EA,"8,580,000.00",1,"8,580,000.00",IDR,606.02,05/15/2020,09/22/2020,09/22/2020,09/22/2020
4501629370,00010,5036,004,ID01,IN#Machine Krome Cust#109/2020,EUR,1147003,"Sistemas De Decoracion Digital, Sl",NB,NOSILMAN,GENATHANAEL,1.000,EA,720.00,1,720.00,EUR,858.74,09/21/2020,09/22/2020,09/22/2020,09/22/2020
4501629372,00010,5036,004,ID01,IN#Krome suite project contract27/06/18,EUR,1147003,"Sistemas De Decoracion Digital, Sl",NB,NOSILMAN,GENATHANAEL,1.000,EA,"3,164.00",1,"3,164.00",EUR,"3,773.70",09/21/2020,09/22/2020,09/22/2020,09/22/2020
4501629373,00010,5036,004,ID01,IN#Machine Krome Cust#093/2020,EUR,1147003,"Sistemas De Decoracion Digital, Sl",NB,NOSILMAN,GENATHANAEL,1.000,EA,720.00,1,720.00,EUR,858.74,09/21/2020,09/22/2020,09/22/2020,09/22/2020
4501629380,00010,5036,004,ID01,IN#Courier service AWB 812712843507,IDR,1148047,PT. Fedex Express International,NB,NOSILMAN,GENATHANAEL,1.000,UN,"731,000.00",1,"731,000.00",IDR,51.63,09/07/2020,09/22/2020,09/22/2020,09/22/2020
4501629402,00010,5036,001,ID01,1407-B3 BB1000KG,USD,1045005,Borochemie International Pte Ltd.,NB,NOSILMAN,GENATHANAEL,"48,000.000",KG,435.00,"1,000","20,880.00",USD,"20,880.00",01/02/2021,09/22/2020,10/07/2020,09/23/2020
4501629401,00010,5036,001,ID01,1407-B3 BB1000KG,USD,1045001,Borochemie (M) Sdn.Bhd.,NB,NOSILMAN,GENATHANAEL,"24,000.000",KG,465.00,"1,000","11,160.00",USD,"11,160.00",10/01/2020,09/22/2020,09/24/2020,09/23/2020
4501629410,00010,5036,004,ID01,IN#KSO#survei Boric,IDR,1047771,Pers.KSO.Sucofindo-Surv. Ind.,NB,NOSILMAN,GENATHANAEL,1.000,UN,"9,491,800.00",1,"9,491,800.00",IDR,670.42,09/23/2020,09/23/2020,09/23/2020,09/24/2020
4501629431,00010,5036,001,ID01,2617-Z3MB BB1000KG,IDR,1143074,PT. Monokem Surya,NB,NOSILMAN,GENATHANAEL,"25,000.000",KG,"19,581,000.00","1,000","489,525,000.00",IDR,"34,575.86",10/01/2020,09/24/2020,09/29/2020,09/24/2020
4501629431,00020,5036,001,ID01,2617-Z3MB BB1000KG,IDR,1143074,PT. Monokem Surya,NB,NOSILMAN,GENATHANAEL,"50,000.000",KG,"19,581,000.00","1,000","979,050,000.00",IDR,"69,151.72",10/02/2020,09/24/2020,09/29/2020,09/24/2020
4501629446,00010,5036,004,ID01,Pilot Burner,IDR,1143007,PT. Indra Rumeksa,NB,MIRUSLIM,GENATHANAEL,3.000,UN,"8,900,000.00",1,"26,700,000.00",IDR,"1,885.86",09/29/2020,09/24/2020,11/10/2020,09/25/2020
4501629448,00010,5036,004,ID01,Modifikasi & perbaikan Chute screw feede,IDR,1143007,PT. Indra Rumeksa,NB,MIRUSLIM,GENATHANAEL,1.000,EA,"10,000,000.00",1,"10,000,000.00",IDR,706.31,10/08/2020,09/24/2020,11/20/2020,09/25/2020
4501629451,00010,5036,004,ID01,Frame atau support Screw feeder,IDR,1143007,PT. Indra Rumeksa,NB,MIRUSLIM,GENATHANAEL,1.000,EA,"29,000,000.00",1,"29,000,000.00",IDR,"2,048.31",10/08/2020,09/24/2020,10/05/2020,09/25/2020
4501629457,00010,5036,004,ID01,Mixing Hitam 32204206,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,201.960,KG,"5,000.00",1,"1,009,800.00",IDR,71.32,09/24/2020,09/24/2020,09/25/2020,09/25/2020
4501629457,00020,5036,004,ID01,Mixing Coklat 32807204,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,100.180,KG,"5,000.00",1,"500,900.00",IDR,35.38,09/24/2020,09/24/2020,09/25/2020,09/25/2020
4501629457,00030,5036,004,ID01,Mixing Biru 30307206,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,250.000,KG,"5,000.00",1,"1,250,000.00",IDR,88.29,09/24/2020,09/24/2020,09/25/2020,09/25/2020
4501629457,00040,5036,004,ID01,MIxing Coklat 32707202,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,601.880,KG,"5,000.00",1,"3,009,400.00",IDR,212.56,09/24/2020,09/24/2020,09/25/2020,09/25/2020
4501629457,00050,5036,004,ID01,Mixing Maroon 31008201,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,198.960,KG,"5,000.00",1,"994,800.00",IDR,70.26,09/24/2020,09/24/2020,09/25/2020,09/25/2020
4501629457,00060,5036,004,ID01,Transport Coklat 32707204 pengiriman,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,1.000,UN,"800,000.00",1,"800,000.00",IDR,56.51,09/24/2020,09/24/2020,09/24/2020,09/25/2020
4501629457,00070,5036,004,ID01,Transport maroon 31008201 Pic Up,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,1.000,UN,"300,000.00",1,"300,000.00",IDR,21.19,09/24/2020,09/24/2020,09/24/2020,09/25/2020
4501629457,00080,5036,004,ID01,Transport merah 31008204 Pic Up,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,1.000,UN,"300,000.00",1,"300,000.00",IDR,21.19,09/24/2020,09/24/2020,09/24/2020,09/25/2020
4501629457,00090,5036,004,ID01,Transport maroon 31008201 Kirim,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,1.000,UN,"800,000.00",1,"800,000.00",IDR,56.51,09/24/2020,09/24/2020,09/24/2020,09/25/2020
4501629463,00010,5036,004,ID01,Emisi  Sml#10 (sebelum & sesudah scrubbe,IDR,1131023,PT. Mitralab  Buana,NB,MIRUSLIM,GENATHANAEL,2.000,SET,"700,000.00",1,"1,400,000.00",IDR,98.88,10/12/2020,09/25/2020,09/25/2020,09/25/2020
4501629465,00010,5036,004,ID01,FLUX LT50- LM50:50% TETRA/ 50% META 1 kg,EUR,1148304,Caslab Productos Para Laboratorio S,NB,MIRUSLIM,GENATHANAEL,15.000,KG,110.76,1,"1,661.40",EUR,"1,981.55",10/10/2020,09/25/2020,12/15/2020,09/25/2020
4501629466,00010,5036,004,ID01,Analisa emisi  cerobong smelter (TINOS),IDR,1131023,PT. Mitralab  Buana,NB,MIRUSLIM,GENATHANAEL,2.000,SET,"700,000.00",1,"1,400,000.00",IDR,98.88,10/22/2020,09/25/2020,09/25/2020,09/25/2020
4501629470,00010,5036,004,ID01,Kertas printer continue ukuran A4 (210mm,IDR,1146162,PT. Cygnus Cyrus Cemerlang,NB,MIRUSLIM,GENATHANAEL,8.000,BOX,"190,000.00",1,"1,520,000.00",IDR,107.36,10/02/2020,09/25/2020,09/25/2020,09/25/2020
4501629470,00020,5036,004,ID01,"Baterei #ABC# Type AA, 2 pc/pack",IDR,1146162,PT. Cygnus Cyrus Cemerlang,NB,MIRUSLIM,GENATHANAEL,24.000,PAC,"7,000.00",1,"168,000.00",IDR,11.87,09/30/2020,09/25/2020,09/25/2020,09/25/2020
4501629483,00010,5036,004,ID01,Rewinding Motor 4 kw,IDR,1142682,CV. Trivika Mandiri,NB,MIRUSLIM,GENATHANAEL,3.000,UN,"1,300,000.00",1,"3,900,000.00",IDR,275.46,09/30/2020,09/25/2020,09/25/2020,09/27/2020
4501629483,00020,5036,004,ID01,"Rewinding submesrsible pump 0,75 KW",IDR,1142682,CV. Trivika Mandiri,NB,MIRUSLIM,GENATHANAEL,1.000,UN,"800,000.00",1,"800,000.00",IDR,56.51,09/29/2020,09/25/2020,09/25/2020,09/27/2020
4501629500,00010,5036,001,ID01,2617-Z3MB BB1000KG,IDR,1143074,PT. Monokem Surya,NB,NOSILMAN,GENATHANAEL,"25,000.000",KG,"19,581,000.00","1,000","489,525,000.00",IDR,"34,575.86",11/01/2020,09/27/2020,09/29/2020,09/28/2020
4501629503,00010,5036,004,ID01,Mixing Coral 32408202,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,108.560,KG,"5,000.00",1,"542,800.00",IDR,38.34,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00020,5036,004,ID01,Mixing Hitam 33108203,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,402.420,KG,"5,000.00",1,"2,012,100.00",IDR,142.12,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00030,5036,004,ID01,Mixing Hitam 32808201,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,602.280,KG,"5,000.00",1,"3,011,400.00",IDR,212.70,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00040,5036,004,ID01,Mixing Biru 31908202,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,401.720,KG,"5,000.00",1,"2,008,600.00",IDR,141.87,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00050,5036,004,ID01,Mixing Biru 30909203,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,150.720,KG,"5,000.00",1,"753,600.00",IDR,53.23,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00060,5036,004,ID01,Mixing Hitam 32708202,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,99.480,KG,"5,000.00",1,"497,400.00",IDR,35.13,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00070,5036,004,ID01,Mixing Maroon 30909201,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,399.920,KG,"5,000.00",1,"1,999,600.00",IDR,141.23,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00080,5036,004,ID01,Mixing Biru 30909202,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,99.980,KG,"5,000.00",1,"499,900.00",IDR,35.31,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00090,5036,004,ID01,Mixing Biru 30809201,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,99.980,KG,"5,000.00",1,"499,900.00",IDR,35.31,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00100,5036,004,ID01,Mixing Hitam 31509202,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,397.300,KG,"5,000.00",1,"1,986,500.00",IDR,140.31,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00110,5036,004,ID01,Transportation Cost (Glabel) dd 21 Sep,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,1.000,UN,"800,000.00",1,"800,000.00",IDR,56.51,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629503,00120,5036,004,ID01,Transportation Cost (Glabel) dd 23 Sep,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,1.000,UN,"800,000.00",1,"800,000.00",IDR,56.51,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629507,00010,5036,004,ID01,IN#Machine Krome Cust#077/2020,EUR,1147003,"Sistemas De Decoracion Digital, Sl",NB,NOSILMAN,GENATHANAEL,1.000,EA,720.00,1,720.00,EUR,858.74,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629505,00010,5036,004,ID01,IN#Duty tax for AWB812712843507,IDR,1148047,PT. Fedex Express International,NB,NOSILMAN,GENATHANAEL,1.000,UN,"234,000.00",1,"234,000.00",IDR,16.53,09/07/2020,09/28/2020,09/28/2020,09/28/2020
4501629505,00020,5036,004,ID01,CIN# Courier fee,IDR,1148047,PT. Fedex Express International,NB,NOSILMAN,GENATHANAEL,1.000,UN,"50,000.00",1,"50,000.00",IDR,3.53,09/07/2020,09/28/2020,09/28/2020,09/28/2020
4501629506,00010,5036,004,ID01,IN#AWB 8932342274,IDR,1047246,PT. Birotika Semesta,NB,NOSILMAN,GENATHANAEL,1.000,UN,"1,671,600.00",1,"1,671,600.00",IDR,118.07,09/07/2020,09/28/2020,09/28/2020,09/28/2020
4501629513,00010,5036,004,ID01,IN#UBE/02-0922,IDR,1145509,PT. Usaha Bersama Ekspresindo,NB,NOSILMAN,GENATHANAEL,1.000,EA,"4,535,000.00",1,"4,535,000.00",IDR,320.31,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629508,00010,5036,004,ID01,IN#Krome suite project contract27/06/18,EUR,1147003,"Sistemas De Decoracion Digital, Sl",NB,NOSILMAN,GENATHANAEL,1.000,EA,"3,164.00",1,"3,164.00",EUR,"3,773.70",09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629509,00010,5036,004,ID01,IN#2018/VIII/JPS/20/J,IDR,1145055,PT. Jasa Prima Sejahtera,NB,NOSILMAN,GENATHANAEL,1.000,EA,"21,750,000.00",1,"21,750,000.00",IDR,"1,536.23",09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629511,00010,5036,004,ID01,IN#INV/PSL/2009-0421,IDR,1142983,PT. Pregolan Sakti,NB,NOSILMAN,GENATHANAEL,1.000,EA,"18,000,000.00",1,"18,000,000.00",IDR,"1,271.37",09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629512,00010,5036,004,ID01,IN#UBE/02-801,IDR,1145509,PT. Usaha Bersama Ekspresindo,NB,NOSILMAN,GENATHANAEL,1.000,EA,"5,015,000.00",1,"5,015,000.00",IDR,354.22,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629515,00010,5036,004,ID01,IN#UBE/02-0927,IDR,1145509,PT. Usaha Bersama Ekspresindo,NB,NOSILMAN,GENATHANAEL,1.000,EA,"3,205,000.00",1,"3,205,000.00",IDR,226.37,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629518,00010,5036,004,ID01,IN#014/AJM/9/2020/LK,IDR,1047257,PT. Abadi Jaya Mandiriputra,NB,NOSILMAN,GENATHANAEL,1.000,EA,"60,629,375.00",1,"60,629,375.00",IDR,"4,282.34",09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629514,00010,5036,004,ID01,IN#UBE/02-0928,IDR,1145509,PT. Usaha Bersama Ekspresindo,NB,NOSILMAN,GENATHANAEL,1.000,EA,"3,375,000.00",1,"3,375,000.00",IDR,238.38,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629516,00010,5036,004,ID01,IN#017/AJM/9/2020/DK,IDR,1047257,PT. Abadi Jaya Mandiriputra,NB,NOSILMAN,GENATHANAEL,1.000,EA,"53,810,300.00",1,"53,810,300.00",IDR,"3,800.70",09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629517,00010,5036,004,ID01,Mixing Coral 32506201T,IDR,1146540,PT. Glabel Indosakti Ananta,NB,NOSILMAN,GENATHANAEL,399.150,KG,"5,000.00",1,"1,995,750.00",IDR,140.96,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629519,00010,5036,004,ID01,IN#KW20090148,IDR,1142143,CV. Global Maju Jaya,NB,NOSILMAN,GENATHANAEL,1.000,EA,"8,775,000.00",1,"8,775,000.00",IDR,619.79,09/24/2020,09/28/2020,09/28/2020,09/28/2020
4501629520,00010,5036,004,ID01,IN#DFSI-2020/IX/0014,IDR,1148045,CV. DA'FIO SERVICE INDUSTRY,NB,NOSILMAN,GENATHANAEL,1.000,UN,"33,030,000.00",1,"33,030,000.00",IDR,"2,332.96",01/02/2020,09/28/2020,09/28/2020,09/28/2020
4501629521,00010,5036,004,ID01,IN#INV/PSL/2009-0422,IDR,1142983,PT. Pregolan Sakti,NB,NOSILMAN,GENATHANAEL,1.000,UN,"11,700,000.00",1,"11,700,000.00",IDR,826.39,08/20/2020,09/28/2020,09/28/2020,09/28/2020
4501629522,00010,5036,004,ID01,IN#04320005274,IDR,1130981,PT. Unikargo Indotama Timur,NB,NOSILMAN,GENATHANAEL,1.000,UN,"32,895,000.00",1,"32,895,000.00",IDR,"2,323.42",08/20/2020,09/28/2020,09/28/2020,09/28/2020
4501629523,00010,5036,004,ID01,IN#7491002284,IDR,1146657,PT. Dachser Indonesia,NB,NOSILMAN,GENATHANAEL,1.000,UN,"21,352,738.00",1,"21,352,738.00",IDR,"1,508.17",08/20/2020,09/28/2020,09/28/2020,09/28/2020
4501629526,00010,5036,004,ID01,docs shipment service Aug'20 JNE,IDR,1145018,PT. Tiki Jalur Nugraha Ekakurir,NB,NOSILMAN,GENATHANAEL,1.000,EA,"652,500.00",1,"652,500.00",IDR,46.09,09/23/2020,09/28/2020,09/28/2020,09/28/2020
4501629538,00010,5036,004,ID01,IN#EXCESSSINARMAS#40.117.20.00487,IDR,1047314,PT. Asuransi Sinar Mas,NB,NOSILMAN,GENATHANAEL,1.000,UN,"275,000.00",1,"275,000.00",IDR,19.42,09/28/2020,09/29/2020,09/29/2020,09/29/2020
